content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,textSteam
"MasyaALLAH sangat membantu sekali di saat alquran di rumah , dgn download Alquran di hp sangat membantu ku tuk membacanya kpn saja di mn saja ..kebetulan aq pake hp 2 , aq download dua² nya dgn aplikasi alquran ...semoga mnjdi ladang pahala ku nanti ,Aamiin🤲",5,1,"masyaallah sangat membantu sekali di saat alquran di rumah , dgn download alquran di hp sangat membantu ku tuk membacanya kpn saja di mn saja ..kebetulan aq pake hp 2 , aq download dua² nya dgn aplikasi alquran ...semoga mnjdi ladang pahala ku nanti ,aamiin🤲","masyaallah membantu alquran rumah , dgn download alquran hp membantu ku tuk membacanya kpn mn ..kebetulan aq pake hp 2 , aq download dua² nya dgn aplikasi alquran ...semoga mnjdi ladang pahala ku ,aamiin🤲","masyaallah membantu alquran rumah , dgn download alquran hp membantu ku tuk membacanya kpn mn ..kebetulan aq pake hp 2 , aq download dua² nya dgn aplikasi alquran ...semoga mnjdi ladang pahala ku ,aamiin","['masyaallah', 'membantu', 'alquran', 'rumah', ',', 'dgn', 'download', 'alquran', 'hp', 'membantu', 'ku', 'tuk', 'membacanya', 'kpn', 'mn', '..', 'kebetulan', 'aq', 'pake', 'hp', '2', ',', 'aq', 'download', 'dua²', 'nya', 'dgn', 'aplikasi', 'alquran', '...', 'semoga', 'mnjdi', 'ladang', 'pahala', 'ku', ',', 'aamiin']",masyaallah bantu alquran rumah  dgn download alquran hp bantu ku tuk baca kpn mn  betul aq pake hp 2  aq download dua nya dgn aplikasi alquran  moga mnjdi ladang pahala ku  aamiin
Baguss banget apk nya karna simpel bisa ngaji dmna pun & bnyk pilihan suara dri para ustadz besar di dunia,5,1,baguss banget apk nya karna simpel bisa ngaji dmna pun & bnyk pilihan suara dri para ustadz besar di dunia,baguss banget apk nya karna simpel ngaji dmna & bnyk pilihan suara dri ustadz dunia,baguss banget apk nya karna simpel ngaji dmna & bnyk pilihan suara dri ustadz dunia,"['baguss', 'banget', 'apk', 'nya', 'karna', 'simpel', 'ngaji', 'dmna', '&', 'bnyk', 'pilihan', 'suara', 'dri', 'ustadz', 'dunia']",baguss banget apk nya karna simpel ngaji dmna  bnyk pilih suara dri ustadz dunia
"Kalau di update itu artinya peningkatan, bukan jadi banyak iklan sama banyak fitur yg dihilangkan harus premium",2,-1,"kalau di update itu artinya peningkatan, bukan jadi banyak iklan sama banyak fitur yg dihilangkan harus premium","update peningkatan, iklan fitur yg dihilangkan premium","update peningkatan, iklan fitur yg dihilangkan premium","['update', 'peningkatan', ',', 'iklan', 'fitur', 'yg', 'dihilangkan', 'premium']",update tingkat  iklan fitur yg hilang premium
Belum bisa membaca cepat dan belum tahu panjang pendek nya bacaan.,5,1,belum bisa membaca cepat dan belum tahu panjang pendek nya bacaan.,membaca cepat pendek nya bacaan.,membaca cepat pendek nya bacaan.,"['membaca', 'cepat', 'pendek', 'nya', 'bacaan', '.']",baca cepat pendek nya baca 
"aplikasi yg cukup baik, bisa buat baca alqu'an dan dilengkapi dengan jadwal sholat",5,1,"aplikasi yg cukup baik, bisa buat baca alqu'an dan dilengkapi dengan jadwal sholat","aplikasi yg baik, baca alqu'an dilengkapi jadwal sholat","aplikasi yg baik, baca alqu'an dilengkapi jadwal sholat","['aplikasi', 'yg', 'baik', ',', 'baca', ""alqu'an"", 'dilengkapi', 'jadwal', 'sholat']",aplikasi yg baik  baca alqu an lengkap jadwal sholat
Alquran Indonesia menurut aku sangat bermanfaat tulisannya jelas dan mudah di baca juga terjemahan nya membantu untuk mengetahui arti ayat yang di baca,5,1,alquran indonesia menurut aku sangat bermanfaat tulisannya jelas dan mudah di baca juga terjemahan nya membantu untuk mengetahui arti ayat yang di baca,alquran indonesia bermanfaat tulisannya mudah baca terjemahan nya membantu arti ayat baca,alquran indonesia bermanfaat tulisannya mudah baca terjemahan nya membantu arti ayat baca,"['alquran', 'indonesia', 'bermanfaat', 'tulisannya', 'mudah', 'baca', 'terjemahan', 'nya', 'membantu', 'arti', 'ayat', 'baca']",alquran indonesia manfaat tulis mudah baca terjemah nya bantu arti ayat baca
"simple dan praktis penggunaannya,trimakasih semoga jadi pahala jariyah buat pengembang untuk jadi pintu masuk surganya Allah swt.",5,1,"simple dan praktis penggunaannya,trimakasih semoga jadi pahala jariyah buat pengembang untuk jadi pintu masuk surganya allah swt.","simple praktis penggunaannya,trimakasih semoga pahala jariyah pengembang pintu masuk surganya allah swt.","simple praktis penggunaannya,trimakasih semoga pahala jariyah pengembang pintu masuk surganya allah swt.","['simple', 'praktis', 'penggunaannya', ',', 'trimakasih', 'semoga', 'pahala', 'jariyah', 'pengembang', 'pintu', 'masuk', 'surganya', 'allah', 'swt', '.']",simple praktis guna  trimakasih moga pahala jariyah kembang pintu masuk surga allah swt 
Alhamdulillah.... bagus untuk membaca Alqur'an dan mendengarkan suara azan,5,1,alhamdulillah.... bagus untuk membaca alqur'an dan mendengarkan suara azan,alhamdulillah.... bagus membaca alqur'an mendengarkan suara azan,alhamdulillah.... bagus membaca alqur'an mendengarkan suara azan,"['alhamdulillah', '....', 'bagus', 'membaca', ""alqur'an"", 'mendengarkan', 'suara', 'azan']",alhamdulillah  bagus baca alqur an dengar suara azan
Pada saat audio murotal tiba tiba berhenti sendiri. Tolonh Perbaiki min,3,0,pada saat audio murotal tiba tiba berhenti sendiri. tolonh perbaiki min,audio murotal berhenti sendiri. tolonh perbaiki min,audio murotal berhenti sendiri. tolonh perbaiki min,"['audio', 'murotal', 'berhenti', 'sendiri', '.', 'tolonh', 'perbaiki', 'min']",audio murotal henti sendiri  tolonh baik min
Sangat membantu banget. mkch.. semoga jadi amal ibadah sholeh yg diteima di sisiNYA bagi yg membuat appnya..Aamiin,5,1,sangat membantu banget. mkch.. semoga jadi amal ibadah sholeh yg diteima di sisinya bagi yg membuat appnya..aamiin,membantu banget. mkch.. semoga amal ibadah sholeh yg diteima sisinya yg appnya..aamiin,membantu banget. mkch.. semoga amal ibadah sholeh yg diteima sisinya yg appnya..aamiin,"['membantu', 'banget', '.', 'mkch', '..', 'semoga', 'amal', 'ibadah', 'sholeh', 'yg', 'diteima', 'sisinya', 'yg', 'appnya', '..', 'aamiin']",bantu banget  mkch  moga amal ibadah sholeh yg diteima sisi yg appnya  aamiin
Alhamdulillah..Al-Qur'an ini ada di setiap hp keluargaku...terimakasih banyak..benar2 Masya Allah..pas dihati dan sangat bermanfaat,5,1,alhamdulillah..al-qur'an ini ada di setiap hp keluargaku...terimakasih banyak..benar2 masya allah..pas dihati dan sangat bermanfaat,alhamdulillah..al-qur'an hp keluargaku...terimakasih banyak..benar2 masya allah..pas dihati bermanfaat,alhamdulillah..al-qur'an hp keluargaku...terimakasih banyak..benar2 masya allah..pas dihati bermanfaat,"['alhamdulillah', '..', ""al-qur'an"", 'hp', 'keluargaku', '...', 'terimakasih', 'banyak', '..', 'benar2', 'masya', 'allah', '..', 'pas', 'dihati', 'bermanfaat']",alhamdulillah  al-qur an hp keluarga  terimakasih banyak  benar2 masya allah  pas hati manfaat
Aplikasi sangat bagus dan bisa menghafal biar hafal/lancar pokok nya aplikasi ini sangat sangat bagus👍,5,1,aplikasi sangat bagus dan bisa menghafal biar hafal/lancar pokok nya aplikasi ini sangat sangat bagus👍,aplikasi bagus menghafal biar hafal/lancar pokok nya aplikasi bagus👍,aplikasi bagus menghafal biar hafal/lancar pokok nya aplikasi bagus,"['aplikasi', 'bagus', 'menghafal', 'biar', 'hafal/lancar', 'pokok', 'nya', 'aplikasi', 'bagus']",aplikasi bagus hafal biar hafal lancar pokok nya aplikasi bagus
baik cuma malas kalau ada iklan terkadang muncul iklan dewasa dan judi,5,1,baik cuma malas kalau ada iklan terkadang muncul iklan dewasa dan judi,malas iklan terkadang muncul iklan dewasa judi,malas iklan terkadang muncul iklan dewasa judi,"['malas', 'iklan', 'terkadang', 'muncul', 'iklan', 'dewasa', 'judi']",malas iklan terkadang muncul iklan dewasa judi
Alhamdulillah jadi bisa baca Alquran...semenjak slama ada aplikasi ini.. muda2hn semua mendapat kelancaran untuk belajar Alquran..amin.,5,1,alhamdulillah jadi bisa baca alquran...semenjak slama ada aplikasi ini.. muda2hn semua mendapat kelancaran untuk belajar alquran..amin.,alhamdulillah baca alquran...semenjak slama aplikasi ini.. muda2hn kelancaran belajar alquran..amin.,alhamdulillah baca alquran...semenjak slama aplikasi ini.. muda2hn kelancaran belajar alquran..amin.,"['alhamdulillah', 'baca', 'alquran', '...', 'semenjak', 'slama', 'aplikasi', 'ini', '..', 'muda2hn', 'kelancaran', 'belajar', 'alquran', '..', 'amin', '.']",alhamdulillah baca alquran  semenjak slama aplikasi ini  muda2hn lancar ajar alquran  amin 
"kirain bakal gaada bayar bayar,padahal fitur jadwal sholat itu bantu banget,eh sekarang malah harus premium premium segala buat ke widget,kecewa sih",1,-1,"kirain bakal gaada bayar bayar,padahal fitur jadwal sholat itu bantu banget,eh sekarang malah harus premium premium segala buat ke widget,kecewa sih","kirain gaada bayar bayar,padahal fitur jadwal sholat bantu banget,eh premium premium widget,kecewa sih","kirain gaada bayar bayar,padahal fitur jadwal sholat bantu banget,eh premium premium widget,kecewa sih","['kirain', 'gaada', 'bayar', 'bayar', ',', 'padahal', 'fitur', 'jadwal', 'sholat', 'bantu', 'banget', ',', 'eh', 'premium', 'premium', 'widget', ',', 'kecewa', 'sih']",kirain gaada bayar bayar  padahal fitur jadwal sholat bantu banget  eh premium premium widget  kecewa sih
aplikasinya snagat bagus tapi moho kurangi iklannya karena sangat mengganggu,4,1,aplikasinya snagat bagus tapi moho kurangi iklannya karena sangat mengganggu,aplikasinya snagat bagus moho kurangi iklannya mengganggu,aplikasinya snagat bagus moho kurangi iklannya mengganggu,"['aplikasinya', 'snagat', 'bagus', 'moho', 'kurangi', 'iklannya', 'mengganggu']",aplikasi snagat bagus moho kurang iklan ganggu
"jadwal adzannya jarang bunyi pertama emang tiap waktu bunyi pas adzan pada waktunya,pas udah 2 hari kok tiap waktu solat,gda yg adzan,jdi harus gimana y?padahal aplikasi ini sy suka dgn pitur²nya menarik,terimakasih sbelumnya.",3,0,"jadwal adzannya jarang bunyi pertama emang tiap waktu bunyi pas adzan pada waktunya,pas udah 2 hari kok tiap waktu solat,gda yg adzan,jdi harus gimana y?padahal aplikasi ini sy suka dgn pitur²nya menarik,terimakasih sbelumnya.","jadwal adzannya jarang bunyi emang bunyi pas adzan waktunya,pas udah 2 solat,gda yg adzan,jdi gimana y?padahal aplikasi sy suka dgn pitur²nya menarik,terimakasih sbelumnya.","jadwal adzannya jarang bunyi emang bunyi pas adzan waktunya,pas udah 2 solat,gda yg adzan,jdi gimana y?padahal aplikasi sy suka dgn pitur²nya menarik,terimakasih sbelumnya.","['jadwal', 'adzannya', 'jarang', 'bunyi', 'emang', 'bunyi', 'pas', 'adzan', 'waktunya', ',', 'pas', 'udah', '2', 'solat', ',', 'gda', 'yg', 'adzan', ',', 'jdi', 'gimana', 'y', '?', 'padahal', 'aplikasi', 'sy', 'suka', 'dgn', 'pitur²nya', 'menarik', ',', 'terimakasih', 'sbelumnya', '.']",jadwal adzannya jarang bunyi emang bunyi pas adzan waktu  pas udah 2 solat  gda yg adzan  jdi gimana y  padahal aplikasi sy suka dgn pitur nya tarik  terimakasih sbelumnya 
"Al Qur'an lndonesia tulisannya jelas memudahkan orang yang Sudah lansia untuk membacanya,dan ada terjemah perkataannya",3,0,"al qur'an lndonesia tulisannya jelas memudahkan orang yang sudah lansia untuk membacanya,dan ada terjemah perkataannya","al qur'an lndonesia tulisannya memudahkan orang lansia membacanya,dan terjemah perkataannya","al qur'an lndonesia tulisannya memudahkan orang lansia membacanya,dan terjemah perkataannya","['al', ""qur'an"", 'lndonesia', 'tulisannya', 'memudahkan', 'orang', 'lansia', 'membacanya', ',', 'dan', 'terjemah', 'perkataannya']",al qur an lndonesia tulis mudah orang lansia baca  dan terjemah kata
"Saya sangat² berterima kasih kepada aplikasi Al Qur'an lndonesia ini,karena saya dapat menggahafalkan juz 30 ini dengan hanya belajar online 😊",5,1,"saya sangat² berterima kasih kepada aplikasi al qur'an lndonesia ini,karena saya dapat menggahafalkan juz 30 ini dengan hanya belajar online 😊","sangat² berterima kasih aplikasi al qur'an lndonesia ini,karena menggahafalkan juz 30 belajar online 😊","sangat² berterima kasih aplikasi al qur'an lndonesia ini,karena menggahafalkan juz 30 belajar online ","['sangat²', 'berterima', 'kasih', 'aplikasi', 'al', ""qur'an"", 'lndonesia', 'ini', ',', 'karena', 'menggahafalkan', 'juz', '30', 'belajar', 'online']",sangat terima kasih aplikasi al qur an lndonesia ini  karena menggahafalkan juz 30 ajar online
bagus sekali aplikasinya. memudahkan di mana pun berada kita bisa membaca Al Qur'an,4,1,bagus sekali aplikasinya. memudahkan di mana pun berada kita bisa membaca al qur'an,bagus aplikasinya. memudahkan membaca al qur'an,bagus aplikasinya. memudahkan membaca al qur'an,"['bagus', 'aplikasinya', '.', 'memudahkan', 'membaca', 'al', ""qur'an""]",bagus aplikasi  mudah baca al qur an
assalamu'alaikum. alhamdulillaah sampai 9.1.1446 belum ada keluhan. usul gimana kalau mau baca lagi muncul notifikasi pada ayat yang terakhir dibaca ketika aplikasi dibuka. syukron,5,1,assalamu'alaikum. alhamdulillaah sampai 9.1.1446 belum ada keluhan. usul gimana kalau mau baca lagi muncul notifikasi pada ayat yang terakhir dibaca ketika aplikasi dibuka. syukron,assalamu'alaikum. alhamdulillaah 9.1.1446 keluhan. usul gimana baca muncul notifikasi ayat dibaca aplikasi dibuka. syukron,assalamu'alaikum. alhamdulillaah 9.1.1446 keluhan. usul gimana baca muncul notifikasi ayat dibaca aplikasi dibuka. syukron,"[""assalamu'alaikum"", '.', 'alhamdulillaah', '9.1.1446', 'keluhan', '.', 'usul', 'gimana', 'baca', 'muncul', 'notifikasi', 'ayat', 'dibaca', 'aplikasi', 'dibuka', '.', 'syukron']",assalamu alaikum  alhamdulillaah 9 1 1446 keluh  usul gimana baca muncul notifikasi ayat baca aplikasi buka  syukron
"Udah 5 thn pake apk ini, sekarang iklannya ganggu. Biasanya di akhir sblm apk ditutup, sekarang baru mau buka apk saja sudah ada iklan. Padahal cuma mau liat waktu sholat. Sedih, jadi lama. Dan durasi iklannya jauh lebih lama. Widget waktu sholat pun sekarang harus bayar. Dulu bintang 5, sekarang bintang 3 aja. Maaf dan terimakasih. Updated. 4 mos after: uninstall. Syukron.",3,0,"udah 5 thn pake apk ini, sekarang iklannya ganggu. biasanya di akhir sblm apk ditutup, sekarang baru mau buka apk saja sudah ada iklan. padahal cuma mau liat waktu sholat. sedih, jadi lama. dan durasi iklannya jauh lebih lama. widget waktu sholat pun sekarang harus bayar. dulu bintang 5, sekarang bintang 3 aja. maaf dan terimakasih. updated. 4 mos after: uninstall. syukron.","udah 5 thn pake apk ini, iklannya ganggu. sblm apk ditutup, buka apk iklan. liat sholat. sedih, lama. durasi iklannya lama. widget sholat bayar. bintang 5, bintang 3 aja. maaf terimakasih. updated. 4 mos after: uninstall. syukron.","udah 5 thn pake apk ini, iklannya ganggu. sblm apk ditutup, buka apk iklan. liat sholat. sedih, lama. durasi iklannya lama. widget sholat bayar. bintang 5, bintang 3 aja. maaf terimakasih. updated. 4 mos after: uninstall. syukron.","['udah', '5', 'thn', 'pake', 'apk', 'ini', ',', 'iklannya', 'ganggu', '.', 'sblm', 'apk', 'ditutup', ',', 'buka', 'apk', 'iklan', '.', 'liat', 'sholat', '.', 'sedih', ',', 'lama', '.', 'durasi', 'iklannya', 'lama', '.', 'widget', 'sholat', 'bayar', '.', 'bintang', '5', ',', 'bintang', '3', 'aja', '.', 'maaf', 'terimakasih', '.', 'updated', '.', '4', 'mos', 'after', ':', 'uninstall', '.', 'syukron', '.']",udah 5 thn pake apk ini  iklan ganggu  sblm apk tutup  buka apk iklan  liat sholat  sedih  lama  durasi iklan lama  widget sholat bayar  bintang 5  bintang 3 aja  maaf terimakasih  updated  4 mos after  uninstall  syukron 
"Alhamdulillah... saya ucapkan banyak terima kasih, saya download kembali karena hp habis servis dan terhapus aplikasinya. Aplikasi ini memudahkan saya untuk membaca Alquran dimana pun saya berada🙏🏻🙏🏻🙏🏻👍.",5,1,"alhamdulillah... saya ucapkan banyak terima kasih, saya download kembali karena hp habis servis dan terhapus aplikasinya. aplikasi ini memudahkan saya untuk membaca alquran dimana pun saya berada🙏🏻🙏🏻🙏🏻👍.","alhamdulillah... ucapkan terima kasih, download hp habis servis terhapus aplikasinya. aplikasi memudahkan membaca alquran dimana berada🙏🏻🙏🏻🙏🏻👍.","alhamdulillah... ucapkan terima kasih, download hp habis servis terhapus aplikasinya. aplikasi memudahkan membaca alquran dimana berada.","['alhamdulillah', '...', 'ucapkan', 'terima', 'kasih', ',', 'download', 'hp', 'habis', 'servis', 'terhapus', 'aplikasinya', '.', 'aplikasi', 'memudahkan', 'membaca', 'alquran', 'dimana', 'berada', '.']",alhamdulillah  ucap terima kasih  download hp habis servis hapus aplikasi  aplikasi mudah baca alquran mana ada 
Udah bagus semua tapi notifikasi adzan nya gak berfungsi. udah nyalain notifikasinya tp gak bunyi-bunyi juga adzanya saat waktunya tiba.,4,1,udah bagus semua tapi notifikasi adzan nya gak berfungsi. udah nyalain notifikasinya tp gak bunyi-bunyi juga adzanya saat waktunya tiba.,udah bagus notifikasi adzan nya gak berfungsi. udah nyalain notifikasinya tp gak bunyi-bunyi adzanya tiba.,udah bagus notifikasi adzan nya gak berfungsi. udah nyalain notifikasinya tp gak bunyi-bunyi adzanya tiba.,"['udah', 'bagus', 'notifikasi', 'adzan', 'nya', 'gak', 'berfungsi', '.', 'udah', 'nyalain', 'notifikasinya', 'tp', 'gak', 'bunyi-bunyi', 'adzanya', 'tiba', '.']",udah bagus notifikasi adzan nya gak fungsi  udah nyalain notifikasi tp gak bunyi adzanya tiba 
Alhamdulillah aplikasi ini sangat sangat sangat bermanfaat karna bisa baca Al-Qur'an dimanapun kita berada.,5,1,alhamdulillah aplikasi ini sangat sangat sangat bermanfaat karna bisa baca al-qur'an dimanapun kita berada.,alhamdulillah aplikasi bermanfaat karna baca al-qur'an dimanapun berada.,alhamdulillah aplikasi bermanfaat karna baca al-qur'an dimanapun berada.,"['alhamdulillah', 'aplikasi', 'bermanfaat', 'karna', 'baca', ""al-qur'an"", 'dimanapun', 'berada', '.']",alhamdulillah aplikasi manfaat karna baca al-qur an mana ada 
Asslamualaikum..subhanallah apk dn fiturnya bagus dan modedarknya jua nyaman dimata...intinya semuanya bagus terlebih mp3 al=qur'an nya.. Dan mohon maaf cuman saran aja tolong dilengkapi hari hari bersejarah dalam islam...sprti muharam ramadhan..dzulqidah jua ada doa doa pilihan....in syaa allah kedepanya makin bagus... Mohon maaf itu saja sarannya..,5,1,asslamualaikum..subhanallah apk dn fiturnya bagus dan modedarknya jua nyaman dimata...intinya semuanya bagus terlebih mp3 al=qur'an nya.. dan mohon maaf cuman saran aja tolong dilengkapi hari hari bersejarah dalam islam...sprti muharam ramadhan..dzulqidah jua ada doa doa pilihan....in syaa allah kedepanya makin bagus... mohon maaf itu saja sarannya..,asslamualaikum..subhanallah apk dn fiturnya bagus modedarknya jua nyaman dimata...intinya bagus mp3 al=qur'an nya.. mohon maaf cuman saran aja tolong dilengkapi bersejarah islam...sprti muharam ramadhan..dzulqidah jua doa doa pilihan....in syaa allah kedepanya bagus... mohon maaf sarannya..,asslamualaikum..subhanallah apk dn fiturnya bagus modedarknya jua nyaman dimata...intinya bagus mp3 al=qur'an nya.. mohon maaf cuman saran aja tolong dilengkapi bersejarah islam...sprti muharam ramadhan..dzulqidah jua doa doa pilihan....in syaa allah kedepanya bagus... mohon maaf sarannya..,"['asslamualaikum', '..', 'subhanallah', 'apk', 'dn', 'fiturnya', 'bagus', 'modedarknya', 'jua', 'nyaman', 'dimata', '...', 'intinya', 'bagus', 'mp3', ""al=qur'an"", 'nya', '..', 'mohon', 'maaf', 'cuman', 'saran', 'aja', 'tolong', 'dilengkapi', 'bersejarah', 'islam', '...', 'sprti', 'muharam', 'ramadhan', '..', 'dzulqidah', 'jua', 'doa', 'doa', 'pilihan', '....', 'in', 'syaa', 'allah', 'kedepanya', 'bagus', '...', 'mohon', 'maaf', 'sarannya', '..']",asslamualaikum  subhanallah apk dn fiturnya bagus modedarknya jua nyaman mata  inti bagus mp3 al qur an nya  mohon maaf cuman saran aja tolong lengkap sejarah islam  sprti muharam ramadhan  dzulqidah jua doa doa pilih  in syaa allah depa bagus  mohon maaf saran 
